,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
380,2021,Nick Richards,PF,23,CHO,3,0,3.7,0.7,0.7,1.000,0.0,0.0,,0.7,0.7,1.000,1.000,0.3,0.7,.500,0.3,1.0,1.3,0.0,0.0,0.0,0.0,0.7,1.7
381,2021,Josh Richardson,SG,27,DAL,8,8,32.5,4.9,11.9,.411,2.0,6.3,.320,2.9,5.6,.511,.495,2.0,2.1,.941,1.1,1.8,2.9,1.6,0.9,0.3,1.3,3.8,13.8
382,2021,Austin Rivers,SG,28,NYK,5,0,27.2,5.2,9.4,.553,2.6,5.4,.481,2.6,4.0,.650,.691,0.0,0.0,,0.2,2.4,2.6,3.2,0.8,0.0,1.2,1.2,13.0
383,2021,Duncan Robinson,SF,26,MIA,8,8,30.4,3.4,8.5,.397,3.1,8.0,.391,0.3,0.5,.500,.581,1.4,1.8,.786,0.0,4.5,4.5,1.5,0.8,0.3,1.4,1.8,11.3
384,2021,Glenn Robinson III,SF,27,SAC,7,0,19.3,2.6,5.0,.514,0.9,2.3,.375,1.7,2.7,.632,.600,1.9,2.0,.929,0.4,2.1,2.6,1.0,0.0,0.1,0.3,0.9,7.9
385,2021,Jerome Robinson,SG,23,WAS,6,1,15.0,1.5,3.8,.391,0.7,1.7,.400,0.8,2.2,.385,.478,0.8,0.8,1.000,0.0,1.7,1.7,1.3,0.5,0.0,0.7,2.2,4.5
386,2021,Mitchell Robinson,C,22,NYK,9,9,29.2,3.9,6.2,.625,0.0,0.0,,3.9,6.2,.625,.625,0.6,1.2,.455,3.3,4.8,8.1,0.6,1.6,2.0,0.9,3.0,8.3
387,2021,Isaiah Roby,PF,22,OKC,5,1,17.0,3.2,5.0,.640,0.6,1.6,.375,2.6,3.4,.765,.700,0.6,1.8,.333,1.6,1.8,3.4,0.4,0.2,0.6,1.2,2.0,7.6
388,2021,Rajon Rondo,PG,34,ATL,2,0,15.5,2.5,5.0,.500,1.0,2.5,.400,1.5,2.5,.600,.600,0.0,0.0,,0.5,0.5,1.0,7.0,0.5,0.5,1.0,0.5,6.0
389,2021,Derrick Rose,PG,32,DET,8,0,23.6,5.1,12.8,.402,0.8,2.6,.286,4.4,10.1,.432,.431,2.9,3.5,.821,0.4,1.6,2.0,5.4,1.0,0.4,2.4,1.4,13.9
390,2021,Terrence Ross,SG,29,ORL,9,0,27.4,6.0,13.3,.450,2.4,5.9,.415,3.6,7.4,.478,.542,3.4,3.8,.912,0.3,2.0,2.3,1.3,1.3,0.2,1.7,1.9,17.9
391,2021,Terry Rozier,SG,26,CHO,10,10,31.9,6.8,14.6,.466,3.5,8.0,.438,3.3,6.6,.500,.586,3.2,4.1,.780,0.6,2.7,3.3,2.9,1.5,0.6,2.0,2.3,20.3
392,2021,Ricky Rubio,PG,30,MIN,9,3,24.7,2.3,5.9,.396,0.6,2.0,.278,1.8,3.9,.457,.443,0.9,1.0,.889,0.4,2.6,3.0,5.2,1.3,0.0,1.7,2.6,6.1
393,2021,D'Angelo Russell,PG,24,MIN,9,8,30.9,7.3,17.0,.431,2.8,7.2,.385,4.6,9.8,.466,.513,2.1,3.2,.655,0.6,2.4,3.0,5.2,1.2,0.4,3.2,2.4,19.6
394,2021,Domantas Sabonis,PF,24,IND,9,9,37.7,8.4,15.0,.563,1.0,2.3,.429,7.4,12.7,.588,.596,3.7,5.7,.647,2.9,9.7,12.6,6.1,0.7,0.6,3.7,4.2,21.6
395,2021,Luka Šamanić,PF,21,SAS,3,0,2.7,0.3,1.7,.200,0.3,0.7,.500,0.0,1.0,.000,.300,0.3,0.7,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
396,2021,JaKarr Sampson,PF,27,IND,4,0,5.3,0.5,1.0,.500,0.0,0.3,.000,0.5,0.8,.667,.500,0.8,0.8,1.000,0.0,0.8,0.8,0.0,0.0,0.3,0.0,0.8,1.8
397,2021,Dario Šarić,PF,26,PHO,6,0,18.5,3.7,8.3,.440,1.5,4.0,.375,2.2,4.3,.500,.530,1.3,1.5,.889,0.5,3.8,4.3,1.0,0.7,0.0,1.8,2.0,10.2
398,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2021,Tomáš Satoranský,SG,29,CHI,3,0,22.7,2.3,5.0,.467,0.7,2.0,.333,1.7,3.0,.556,.533,1.0,1.0,1.000,0.7,1.7,2.3,6.0,1.3,0.3,2.7,0.7,6.3
400,2021,Dennis Schröder,SG,27,LAL,10,10,31.0,5.7,13.2,.432,1.2,3.5,.343,4.5,9.7,.464,.477,2.3,2.9,.793,0.4,3.6,4.0,4.8,0.7,0.1,2.8,2.7,14.9
401,2021,Mike Scott,PF,32,PHI,5,0,16.0,1.4,4.2,.333,1.0,3.8,.263,0.4,0.4,1.000,.452,0.4,0.6,.667,0.6,2.0,2.6,0.0,0.4,0.2,0.6,1.2,4.2
402,2021,Collin Sexton,SG,22,CLE,8,8,37.4,9.8,18.4,.531,2.0,3.9,.516,7.8,14.5,.534,.585,3.6,4.4,.829,0.5,1.6,2.1,3.5,1.4,0.3,2.1,2.9,25.1
403,2021,Landry Shamet,SG,23,BRK,10,0,17.6,1.5,4.6,.326,1.0,3.5,.286,0.5,1.1,.455,.435,0.9,1.0,.900,0.2,1.2,1.4,1.0,0.8,0.1,0.8,1.2,4.9
404,2021,Pascal Siakam,PF,26,TOR,7,7,35.0,7.3,16.1,.451,1.6,5.1,.306,5.7,11.0,.519,.500,3.4,4.4,.774,2.0,5.9,7.9,4.7,0.9,0.7,2.6,4.4,19.6
405,2021,Chris Silva,PF,24,MIA,3,0,3.7,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.7,0.7,1.000,0.3,1.3,1.7,0.3,0.0,0.3,1.3,1.0,1.3
406,2021,Ben Simmons,PG,24,PHI,9,9,32.7,5.1,10.1,.505,0.1,0.2,.500,5.0,9.9,.506,.511,3.1,5.1,.609,0.8,8.0,8.8,7.0,1.4,1.2,3.6,3.1,13.4
407,2021,Anfernee Simons,SG,21,POR,8,0,10.4,1.6,4.5,.361,1.3,3.3,.385,0.4,1.3,.300,.500,0.5,0.8,.667,0.0,1.6,1.6,0.5,0.1,0.3,0.3,1.1,5.0
408,2021,Deividas Sirvydis,SG,20,DET,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2021,Marcus Smart,PG,26,BOS,9,9,33.4,3.4,9.8,.352,1.9,5.2,.362,1.6,4.6,.341,.449,3.4,4.4,.775,0.7,2.1,2.8,6.4,1.6,0.7,1.8,2.6,12.2
410,2021,Dennis Smith Jr.,PG,23,NYK,1,0,18.0,1.0,5.0,.200,0.0,2.0,.000,1.0,3.0,.333,.200,2.0,2.0,1.000,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0
411,2021,Ish Smith,PG,32,WAS,10,0,19.0,2.5,6.3,.397,0.4,1.1,.364,2.1,5.2,.404,.429,0.5,0.9,.556,0.5,2.9,3.4,3.8,0.6,0.3,1.0,1.1,5.9
412,2021,Jalen Smith,PF,20,PHO,2,0,10.0,1.0,2.5,.400,0.0,0.5,.000,1.0,2.0,.500,.400,0.0,1.0,.000,1.5,1.0,2.5,0.5,0.0,0.5,0.5,0.5,2.0
413,2021,Cassius Stanley,SG,21,IND,3,0,2.0,0.7,1.0,.667,0.3,0.3,1.000,0.3,0.7,.500,.833,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,1.7
414,2021,Lamar Stevens,PF,23,CLE,6,0,12.5,1.2,3.7,.318,0.2,0.8,.200,1.0,2.8,.353,.341,0.8,1.0,.833,0.3,1.7,2.0,0.2,0.5,0.0,0.5,0.8,3.3
415,2021,Isaiah Stewart,C,19,DET,7,0,17.1,1.7,3.9,.444,0.0,0.0,,1.7,3.9,.444,.444,0.4,0.7,.600,2.7,2.3,5.0,0.6,0.3,0.9,0.7,2.4,3.9
416,2021,Max Strus,SF,24,MIA,1,0,12.0,3.0,5.0,.600,1.0,3.0,.333,2.0,2.0,1.000,.700,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
417,2021,Edmond Sumner,SG,25,IND,2,0,4.5,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,2.0
418,2021,Jae'Sean Tate,SF,25,HOU,7,0,24.0,3.0,5.4,.553,0.6,1.7,.333,2.4,3.7,.654,.605,1.0,1.6,.636,1.0,3.0,4.0,1.4,0.7,0.1,1.3,2.7,7.6
419,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2021,Jayson Tatum,SF,22,BOS,10,10,34.6,10.1,21.3,.474,3.5,8.0,.438,6.6,13.3,.496,.556,3.2,3.6,.889,0.4,6.7,7.1,3.8,1.0,0.8,2.4,1.8,26.9
421,2021,Jeff Teague,PG,32,BOS,8,1,19.9,2.3,6.8,.333,0.9,1.6,.538,1.4,5.1,.268,.398,1.6,2.0,.813,0.5,2.1,2.6,2.6,1.6,0.3,1.0,1.6,7.0
422,2021,Garrett Temple,SG,34,CHI,9,0,25.4,2.7,6.4,.414,1.7,4.4,.375,1.0,2.0,.500,.543,0.7,0.9,.750,0.7,1.4,2.1,1.9,0.9,0.2,1.2,2.7,7.7
423,2021,Tyrell Terry,PG,20,DAL,4,0,3.5,0.3,1.3,.200,0.0,0.8,.000,0.3,0.5,.500,.200,0.0,0.3,.000,0.0,0.3,0.3,0.5,0.3,0.0,0.0,0.3,0.5
424,2021,Daniel Theis,C,28,BOS,10,10,22.5,3.3,6.0,.550,0.5,2.1,.238,2.8,3.9,.718,.592,0.3,0.9,.333,1.1,3.4,4.5,1.4,0.4,1.0,1.1,2.3,7.4
425,2021,Brodric Thomas,SG,24,HOU,3,0,6.3,0.3,1.7,.200,0.0,1.3,.000,0.3,0.3,1.000,.200,1.0,1.7,.600,0.3,0.7,1.0,1.3,0.0,0.0,1.0,1.7,1.7
426,2021,Matt Thomas,SG,26,TOR,4,0,12.3,2.0,4.5,.444,1.8,3.3,.538,0.3,1.3,.200,.639,0.3,0.3,1.000,0.0,1.3,1.3,1.3,0.5,0.0,0.3,0.5,6.0
427,2021,Tristan Thompson,PF,29,BOS,8,8,23.1,3.4,6.4,.529,0.0,0.0,,3.4,6.4,.529,.529,1.6,2.5,.650,3.1,5.4,8.5,0.8,0.3,0.8,1.3,2.8,8.4
428,2021,Sindarius Thornwell,SG,26,NOP,2,0,5.0,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,0.5,0.5,0.0,1.5,0.0,0.0,0.0,1.0
429,2021,Matisse Thybulle,SG,23,PHI,9,0,12.6,0.8,2.4,.318,0.3,1.6,.214,0.4,0.9,.500,.386,0.1,0.1,1.000,0.1,0.9,1.0,0.9,0.8,0.6,0.2,1.1,2.0
430,2021,Xavier Tillman Sr.,PF,22,MEM,4,0,18.5,2.5,5.8,.435,0.0,0.8,.000,2.5,5.0,.500,.435,0.5,0.5,1.000,0.8,3.0,3.8,1.3,0.5,0.5,0.3,1.0,5.5
431,2021,Obi Toppin,PF,22,NYK,1,0,24.0,3.0,12.0,.250,3.0,7.0,.429,0.0,5.0,.000,.375,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0
432,2021,Juan Toscano-Anderson,SG,27,GSW,6,2,15.0,1.2,1.5,.778,0.3,0.7,.500,0.8,0.8,1.000,.889,0.5,0.8,.600,0.2,3.2,3.3,1.8,0.3,0.7,0.8,1.7,3.2
433,2021,Karl-Anthony Towns,C,25,MIN,3,3,32.3,7.0,15.3,.457,1.7,4.0,.417,5.3,11.3,.471,.511,5.3,5.7,.941,4.0,8.0,12.0,4.7,0.7,3.0,3.0,3.0,21.0
434,2021,Gary Trent Jr.,SG,22,POR,7,0,23.4,4.0,9.1,.438,2.4,5.3,.459,1.6,3.9,.407,.570,0.7,1.1,.625,0.1,1.6,1.7,0.9,0.3,0.0,0.6,1.4,11.1
435,2021,P.J. Tucker,PF,35,HOU,7,7,33.1,2.3,4.1,.552,1.7,2.9,.600,0.6,1.3,.444,.759,0.3,0.6,.500,1.1,4.3,5.4,1.6,1.0,0.9,1.6,3.4,6.6
436,2021,Myles Turner,C,24,IND,9,9,30.0,4.7,9.4,.494,1.2,4.3,.282,3.4,5.1,.674,.559,1.7,2.0,.833,1.2,4.8,6.0,1.0,1.4,4.1,1.0,3.6,12.2
437,2021,Jonas Valančiūnas,C,28,MEM,9,9,26.8,5.2,10.1,.516,0.4,1.2,.364,4.8,8.9,.538,.538,3.3,4.4,.750,2.3,8.2,10.6,1.8,1.0,1.0,2.4,3.2,14.2
438,2021,Denzel Valentine,SG,27,CHI,7,0,18.4,2.6,6.0,.429,1.6,3.9,.407,1.0,2.1,.467,.560,0.3,0.3,1.000,0.3,4.0,4.3,1.4,1.1,0.1,0.3,0.7,7.0
439,2021,Jarred Vanderbilt,PF,21,MIN,7,0,14.3,2.3,3.4,.667,0.0,0.0,,2.3,3.4,.667,.667,1.1,2.4,.471,1.6,3.3,4.9,1.7,1.4,0.6,0.7,1.1,5.7
440,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2021,Fred VanVleet,SG,26,TOR,8,8,35.3,8.1,17.5,.464,3.8,9.1,.411,4.4,8.4,.522,.571,2.3,2.8,.818,1.0,4.0,5.0,5.9,1.5,0.6,1.5,2.0,22.3
442,2021,Devin Vassell,SG,20,SAS,8,0,15.6,1.6,4.1,.394,1.0,2.1,.471,0.6,2.0,.313,.515,0.1,0.1,1.000,0.4,2.4,2.8,1.3,1.0,0.4,0.4,1.1,4.4
443,2021,Gabe Vincent,PG,24,MIA,1,0,15.0,2.0,6.0,.333,2.0,5.0,.400,0.0,1.0,.000,.500,1.0,1.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,7.0
444,2021,Nikola Vučević,C,30,ORL,10,10,31.4,8.9,17.5,.509,2.4,5.7,.421,6.5,11.8,.551,.577,1.8,2.4,.750,2.0,9.1,11.1,3.3,1.1,0.5,0.9,1.2,22.0
445,2021,Dean Wade,PF,24,CLE,9,0,11.3,1.0,2.3,.429,0.6,1.6,.357,0.4,0.8,.571,.548,0.2,0.2,1.000,0.1,1.0,1.1,0.6,0.4,0.1,0.4,1.0,2.8
446,2021,Moritz Wagner,C,23,WAS,4,0,11.5,2.0,3.0,.667,0.8,1.5,.500,1.3,1.5,.833,.792,1.0,1.5,.667,0.3,3.3,3.5,0.8,0.5,0.0,0.3,4.0,5.8
447,2021,Lonnie Walker,SG,22,SAS,9,9,28.4,4.6,10.8,.423,1.7,4.2,.395,2.9,6.6,.441,.500,1.0,1.4,.692,0.6,2.6,3.1,1.6,0.7,0.6,0.8,2.2,11.8
448,2021,John Wall,PG,30,HOU,5,5,34.6,8.0,16.6,.482,1.6,5.2,.308,6.4,11.4,.561,.530,3.6,4.2,.857,0.8,3.8,4.6,5.2,1.2,0.8,3.4,1.2,21.2
449,2021,Brad Wanamaker,PG,31,GSW,9,0,16.4,1.3,3.9,.343,0.6,1.6,.357,0.8,2.3,.333,.414,1.8,2.1,.842,0.1,1.9,2.0,2.8,0.9,0.2,0.9,1.4,5.0
450,2021,T.J. Warren,SF,27,IND,4,4,29.3,6.8,12.8,.529,0.0,1.8,.000,6.8,11.0,.614,.529,2.0,2.5,.800,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5
451,2021,P.J. Washington,PF,22,CHO,10,10,27.5,4.0,9.3,.430,1.1,2.9,.379,2.9,6.4,.453,.489,2.7,3.8,.711,1.6,4.6,6.2,2.8,1.1,1.5,2.0,3.2,11.8
452,2021,Yuta Watanabe,SF,26,TOR,4,0,12.3,0.8,3.0,.250,0.8,1.5,.500,0.0,1.5,.000,.375,0.0,0.0,,1.0,2.8,3.8,0.3,0.3,0.8,0.3,1.3,2.3
453,2021,Tremont Waters,PG,23,BOS,3,1,11.0,0.7,3.3,.200,0.3,1.3,.250,0.3,2.0,.167,.250,1.3,1.3,1.000,0.3,0.3,0.7,2.7,0.7,0.0,2.3,1.3,3.0
454,2021,Paul Watson,SF,26,TOR,3,0,2.7,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.0,0.3,0.7
455,2021,Russell Westbrook,PG,32,WAS,7,7,37.1,7.3,19.3,.378,1.4,4.7,.303,5.9,14.6,.402,.415,3.3,5.0,.657,1.0,8.7,9.7,11.3,1.3,0.3,5.3,3.3,19.3
456,2021,Coby White,PG,20,CHI,10,10,34.0,6.5,15.3,.425,2.7,7.2,.375,3.8,8.1,.469,.513,2.4,2.8,.857,0.5,4.4,4.9,5.5,0.2,0.1,2.8,2.2,18.1
457,2021,Derrick White,SG,26,SAS,1,0,23.0,3.0,9.0,.333,1.0,4.0,.250,2.0,5.0,.400,.389,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0
458,2021,Hassan Whiteside,C,31,SAC,7,0,13.4,2.3,4.9,.471,0.0,0.0,,2.3,4.9,.471,.471,1.6,3.1,.500,1.1,3.7,4.9,0.6,0.3,1.3,0.7,1.7,6.1
459,2021,Andrew Wiggins,PF,25,GSW,9,9,32.1,6.4,14.8,.436,1.9,4.7,.405,4.6,10.1,.451,.500,2.8,3.7,.758,1.0,3.9,4.9,2.2,0.6,1.2,2.1,2.6,17.6
460,2021,Grant Williams,PF,22,BOS,8,0,19.1,2.3,5.0,.450,0.9,2.1,.412,1.4,2.9,.478,.538,0.3,0.6,.400,1.4,2.3,3.6,0.8,0.6,0.6,0.9,3.1,5.6
461,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2021,Kenrich Williams,PF,26,OKC,8,0,10.9,0.8,2.6,.286,0.3,0.9,.286,0.5,1.8,.286,.333,0.8,0.8,1.000,0.6,1.3,1.9,0.9,0.4,0.3,0.6,1.4,2.5
463,2021,Lou Williams,PG,34,LAC,10,0,20.3,3.5,8.1,.432,0.9,2.3,.391,2.6,5.8,.448,.488,1.0,1.4,.714,0.3,1.7,2.0,2.6,0.5,0.1,0.9,1.0,8.9
464,2021,Patrick Williams,PF,19,CHI,10,10,25.5,3.6,8.0,.450,0.8,1.9,.421,2.8,6.1,.459,.500,1.6,1.9,.842,0.7,2.9,3.6,0.9,0.9,0.8,1.6,2.7,9.6
465,2021,Robert Williams,C,23,BOS,8,0,16.4,3.0,3.9,.774,0.0,0.1,.000,3.0,3.8,.800,.774,0.8,0.9,.857,2.5,4.0,6.5,0.6,1.1,1.5,1.4,1.3,6.8
466,2021,Zion Williamson,PF,20,NOP,9,9,31.8,8.7,15.6,.557,0.0,0.2,.000,8.7,15.3,.565,.557,4.6,7.3,.621,3.7,4.4,8.1,1.3,1.3,0.4,2.8,2.2,21.9
467,2021,D.J. Wilson,PF,24,MIL,6,0,11.3,1.7,4.0,.417,1.2,2.5,.467,0.5,1.5,.333,.563,0.2,0.3,.500,0.5,2.5,3.0,0.5,0.2,0.3,0.7,1.5,4.7
468,2021,Dylan Windler,SF,24,CLE,1,0,9.0,1.0,5.0,.200,1.0,4.0,.250,0.0,1.0,.000,.300,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
469,2021,James Wiseman,C,19,GSW,9,9,20.6,4.3,9.3,.464,0.7,1.6,.429,3.7,7.8,.471,.500,1.7,2.8,.600,1.2,4.8,6.0,0.3,0.4,1.7,1.7,3.2,11.0
470,2021,Christian Wood,C,25,HOU,6,6,34.2,9.3,17.0,.549,1.2,4.5,.259,8.2,12.5,.653,.583,3.5,4.8,.724,2.2,8.7,10.8,1.3,1.0,2.0,1.5,2.5,23.3
471,2021,Robert Woodard,SF,21,SAC,4,0,3.5,1.3,2.5,.500,0.3,0.8,.333,1.0,1.8,.571,.550,0.0,0.5,.000,0.8,1.3,2.0,0.0,0.0,0.0,0.3,0.0,2.8
472,2021,Delon Wright,SG,28,DET,9,4,24.4,2.8,6.1,.455,0.7,2.0,.333,2.1,4.1,.514,.509,2.0,2.3,.857,0.8,2.2,3.0,3.4,0.6,0.4,1.2,0.8,8.2
473,2021,Thaddeus Young,PF,32,CHI,6,0,25.3,4.5,8.0,.563,0.5,1.7,.300,4.0,6.3,.632,.594,0.7,0.7,1.000,1.5,2.7,4.2,3.0,0.8,0.3,2.8,2.8,10.2
474,2021,Trae Young,PG,22,ATL,9,9,33.9,7.0,17.1,.409,1.6,5.6,.280,5.4,11.6,.471,.455,9.1,10.3,.882,1.4,2.6,4.0,8.6,0.4,0.1,4.7,2.1,24.7
475,2021,Cody Zeller,C,28,CHO,1,1,19.0,3.0,6.0,.500,0.0,2.0,.000,3.0,4.0,.750,.500,0.0,1.0,.000,1.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,6.0
476,2021,Ivica Zubac,C,23,LAC,10,0,17.9,2.7,3.8,.711,0.0,0.0,,2.7,3.8,.711,.711,2.2,2.7,.815,1.4,2.4,3.8,0.9,0.4,0.9,1.1,2.3,7.6
